SKU ID,Product Name,Category,Supplier,Warehouse,Opening Stock,Received Qty,Sold Qty,Closing Stock,Reorder Level,Unit Cost,Date
SKU11504,Lenovo Tablet,Office Supplies,Prime Supplies,Bengaluru WH,497,177,314,360,77,9212.36,07-06-2025
SKU11505,JBL Headset,office supplies,NextGen Systems,Bengaluru WH,149,72,113,108,22,30086.72,04-06-2024
SKU11506,Blue Yeti Microphone,Electronic,Vertex Solutions,Bengaluru WH,338,271,537,72,26,8421.0,11-06-2024
SKU11507,Samsung SSD,office supplies,Global Traders,Bengaluru WH,101,84,162,23,99,47115.38,16-09-2025
SKU11508,HP Scanner,Electronic,,Bengaluru WH,267,103,142,228,26,48603.24,02-05-2025
SKU11509,Dell Laptop,Electronics,Apex Distributors,Bengaluru WH,289,164,69,384,58,33439.2,01-08-2024
SKU11510,Canon Printer,electronics,,Pune WH,425,34,30,429,72,38253.19,05-09-2024
SKU11511,HP Scanner,Office Supplies,Vertex Solutions,Pune WH,250,81,330,1,73,41733.02,13-03-2024
SKU11512,Dell Mouse,office supplies,Global Traders,Pune WH,165,141,71,235,71,22224.73,19-11-2025
SKU11513,Dell Docking Station,Electronic,Prime Supplies,Bengaluru WH,191,167,5,353,35,23608.36,07-11-2025
SKU11514,Blue Yeti Microphone,office supplies,,Pune WH,274,152,420,6,35,3613.1,15-12-2024
SKU11515,Seagate Hard Drive,Electronics,,Delhi WH,498,139,41,596,68,29290.43,27-12-2025
SKU11516,Dell Docking Station,Electronics,Prime Supplies,Bengaluru WH,404,249,298,355,48,47990.75,06-01-2025
SKU11517,Lenovo Tablet,Electronics,Prime Supplies,Nagpur WH,173,253,428,-2,75,42132.02,09-10-2024
SKU11518,Seagate Hard Drive,Electronic,Prime Supplies,Mumbai WH,178,260,168,270,73,5146.44,12-05-2025
SKU11519,Office Desk,IT Equipment,Apex Distributors,Mumbai WH,174,299,506,-33,48,49865.4,26-12-2025
SKU11520,HP Scanner,Office Supplies,,Mumbai WH,299,287,621,-35,92,30122.95,27-08-2025
SKU11521,Samsung SSD,Electronic,,Delhi WH,479,50,97,432,35,35942.62,10-02-2024
SKU11522,Office Desk,Office Supplies,TechNova Pvt Ltd,Delhi WH,227,225,436,16,78,40676.72,05-10-2025
SKU11523,JBL Headset,Office Supplies,Global Traders,Mumbai WH,431,221,685,-33,23,31563.01,02-12-2024
SKU11524,APC UPS,Electronic,NextGen Systems,Nagpur WH,100,149,211,38,23,17683.68,11-09-2024
SKU11525,Office Chair,IT Equipment,Apex Distributors,Pune WH,191,228,401,18,26,10548.11,14-07-2025
SKU11526,TP-Link Router,IT Equipment,Prime Supplies,Nagpur WH,381,164,410,135,64,17655.05,05-07-2025
SKU11527,Dell Mouse,office supplies,Prime Supplies,Delhi WH,428,116,324,220,59,15714.92,24-05-2025
SKU11528,Seagate Hard Drive,office supplies,,Nagpur WH,377,95,391,81,45,16916.36,24-03-2025
SKU11529,Dell Laptop,Electronics,Vertex Solutions,Bengaluru WH,235,81,86,230,61,15595.33,02-06-2025
SKU11530,Blue Yeti Microphone,electronics,,Bengaluru WH,408,286,303,391,91,34812.24,22-07-2024
SKU11531,HP Scanner,Electronic,Global Traders,Nagpur WH,97,46,182,-39,96,26688.1,10-02-2025
SKU11532,LG LED Screen,Office Supplies,Prime Supplies,Nagpur WH,118,197,53,262,57,49972.0,29-03-2025
SKU11533,Canon Printer,office supplies,Apex Distributors,Mumbai WH,472,20,251,241,90,24775.2,12-12-2025
SKU11534,JBL Headset,electronics,TechNova Pvt Ltd,Nagpur WH,162,125,115,172,76,12259.64,22-01-2024
SKU11535,Blue Yeti Microphone,Office Supplies,Vertex Solutions,Delhi WH,489,247,449,287,73,9384.3,15-06-2025
SKU11536,Seagate Hard Drive,office supplies,NextGen Systems,Nagpur WH,347,204,589,-38,69,21622.6,08-01-2025
SKU11537,Logitech Keyboard,office supplies,Global Traders,Nagpur WH,170,163,276,57,65,43011.24,20-12-2025
SKU11538,Dell Mouse,Office Supplies,,Bengaluru WH,176,275,296,155,36,15742.89,10-09-2025
SKU11539,Samsung SSD,IT Equipment,Apex Distributors,Bengaluru WH,166,178,367,-23,90,41847.01,16-04-2025
SKU11540,Lenovo Tablet,Electronics,Global Traders,Mumbai WH,366,224,509,81,95,28041.94,26-07-2025
SKU11541,Cisco Switch,office supplies,Global Traders,Mumbai WH,382,29,458,-47,64,34132.15,07-03-2024
SKU11542,Dell Laptop,office supplies,,Delhi WH,418,141,583,-24,52,35240.47,16-05-2024
SKU11543,Logitech Webcam,Office Supplies,Apex Distributors,Nagpur WH,252,110,338,24,77,11704.96,04-06-2025
SKU11544,Office Chair,Electronics,TechNova Pvt Ltd,Nagpur WH,258,73,276,55,95,29413.64,13-03-2024
SKU11545,TP-Link Router,office supplies,Vertex Solutions,Pune WH,364,32,271,125,72,48991.12,02-07-2024
SKU11546,Dell Mouse,Electronic,Prime Supplies,Mumbai WH,477,92,30,539,83,47312.74,10-08-2025
SKU11547,Cisco Switch,electronics,NextGen Systems,Pune WH,408,198,417,189,68,4883.58,29-12-2024
SKU11548,Logitech Keyboard,electronics,Apex Distributors,Delhi WH,140,220,129,231,83,10110.3,25-12-2024
SKU11549,Dell Mouse,Office Supplies,Apex Distributors,Mumbai WH,381,41,173,249,77,43977.13,03-03-2024
SKU11550,Epson Projector,Electronics,Global Traders,Mumbai WH,335,30,349,16,,48183.63,25-06-2025
SKU11551,Logitech Webcam,Electronics,NextGen Systems,Mumbai WH,56,2,41,17,69,47790.01,12-07-2024
SKU11552,JBL Headset,Electronic,Prime Supplies,Pune WH,375,255,186,444,88,30025.94,10-08-2025
SKU11553,Dell Docking Station,electronics,,Mumbai WH,140,225,361,4,42,31141.92,04-07-2025
SKU11554,Dell Mouse,Electronic,Global Traders,Bengaluru WH,456,61,319,198,57,25972.59,12-04-2024
SKU11555,LG LED Screen,Electronic,,Bengaluru WH,304,98,308,94,39,41605.33,03-04-2025
SKU11556,Samsung SSD,Electronic,Global Traders,Pune WH,109,283,33,359,63,48023.31,17-05-2025
SKU11557,HP Monitor,IT Equipment,Prime Supplies,Bengaluru WH,146,206,21,331,65,4638.58,01-11-2025
SKU11558,JBL Headset,Electronic,NextGen Systems,Pune WH,214,269,403,80,89,22450.44,21-07-2024
SKU11559,HP Scanner,Electronics,,Mumbai WH,199,218,206,211,75,24612.85,25-11-2024
SKU11559,Logitech Webcam,IT Equipment,Apex Distributors,Mumbai WH,337,247,624,-40,69,26424.75,12-02-2024
SKU11561,Office Desk,Office Supplies,Global Traders,Nagpur WH,146,45,78,113,95,36988.93,01-07-2025
SKU11562,JBL Headset,Electronic,TechNova Pvt Ltd,Delhi WH,64,24,77,11,69,36953.15,20-06-2025
SKU11563,HP Monitor,electronics,Prime Supplies,Delhi WH,484,91,520,55,67,47503.22,14-08-2024
SKU11564,Cisco Switch,electronics,TechNova Pvt Ltd,Mumbai WH,414,163,74,503,46,46112.11,29-07-2024
SKU11565,Samsung SSD,office supplies,NextGen Systems,Pune WH,402,59,297,164,20,49355.57,21-08-2024
SKU11566,Canon Printer,Office Supplies,Vertex Solutions,Bengaluru WH,240,205,22,423,39,33459.79,08-03-2025
SKU11567,Logitech Webcam,electronics,Apex Distributors,Delhi WH,398,292,727,-37,100,34545.03,01-03-2025
SKU11568,JBL Headset,IT Equipment,Apex Distributors,Bengaluru WH,471,211,386,296,55,620.44,10-12-2025
SKU11569,Samsung SSD,Electronics,Prime Supplies,Mumbai WH,252,21,229,44,36,8030.3,15-05-2025
SKU11570,TP-Link Router,office supplies,Apex Distributors,Delhi WH,84,93,137,40,61,14311.86,20-10-2024
SKU11571,Dell Mouse,IT Equipment,Vertex Solutions,Mumbai WH,195,291,267,219,33,27782.02,24-05-2025
SKU11572,Cisco Switch,IT Equipment,Prime Supplies,Mumbai WH,152,65,265,-48,24,11509.39,01-02-2025
SKU11573,Samsung SSD,IT Equipment,NextGen Systems,Delhi WH,144,42,195,-9,28,36943.48,28-03-2025
SKU11574,JBL Headset,electronics,NextGen Systems,Mumbai WH,355,21,339,37,84,28483.19,05-06-2024
SKU11575,APC UPS,electronics,TechNova Pvt Ltd,Delhi WH,-224,128,89,-185,64,19063.71,25-10-2024
SKU11576,JBL Headset,Electronic,,Mumbai WH,308,32,115,225,43,43579.73,12-03-2024
SKU11577,Logitech Webcam,Office Supplies,Global Traders,Pune WH,481,125,616,-10,87,27401.46,21-11-2024
SKU11578,Lenovo Tablet,Office Supplies,TechNova Pvt Ltd,Bengaluru WH,79,57,175,-39,28,36052.07,25-11-2024
SKU11579,Samsung SSD,Electronics,,Mumbai WH,239,19,73,185,33,28179.31,31-01-2025
SKU11580,HP Monitor,Office Supplies,Prime Supplies,Mumbai WH,443,290,122,611,48,32478.25,02-05-2025
SKU11581,HP Scanner,IT Equipment,Vertex Solutions,Delhi WH,342,197,289,250,98,30669.16,19-12-2024
SKU11582,APC UPS,Office Supplies,NextGen Systems,Pune WH,375,232,490,117,39,7305.93,14-10-2025
SKU11583,TP-Link Router,Electronic,TechNova Pvt Ltd,Delhi WH,424,89,397,116,52,40291.98,27-05-2024
SKU11584,Samsung SSD,IT Equipment,Global Traders,Nagpur WH,71,235,210,96,89,10484.24,19-02-2025
SKU11585,APC UPS,IT Equipment,,Nagpur WH,265,213,471,7,77,16956.29,12-11-2025
SKU11586,JBL Headset,electronics,Vertex Solutions,Pune WH,254,68,370,-48,87,28462.49,06-11-2025
SKU11587,Lenovo Tablet,Electronic,Apex Distributors,Pune WH,451,186,474,163,90,19702.2,26-04-2025
SKU11588,Logitech Webcam,Office Supplies,,Mumbai WH,105,277,333,49,77,10050.55,11-12-2024
SKU11589,Dell Docking Station,IT Equipment,Global Traders,Delhi WH,332,80,337,75,69,1289.39,30-07-2024
SKU11590,Office Desk,electronics,,Bengaluru WH,247,290,176,361,54,39114.76,21-07-2024
SKU11591,Samsung SSD,office supplies,Global Traders,Delhi WH,127,210,162,175,79,15879.11,19-09-2025
SKU11592,Logitech Keyboard,Electronics,TechNova Pvt Ltd,Mumbai WH,321,18,346,-7,32,46016.57,24-02-2024
SKU11593,JBL Headset,office supplies,Global Traders,Pune WH,219,46,160,105,65,15447.34,08-03-2024
SKU11594,Cisco Switch,Electronic,Global Traders,Nagpur WH,235,161,298,98,77,15231.7,29-07-2025
SKU11595,Dell Mouse,Office Supplies,,Pune WH,131,77,83,125,73,28127.04,05-10-2025
SKU11596,Dell Mouse,office supplies,Global Traders,Delhi WH,290,143,353,80,51,4943.74,10-02-2024
SKU11597,Cisco Switch,electronics,TechNova Pvt Ltd,Bengaluru WH,119,195,242,72,68,34437.26,06-01-2025
SKU11598,APC UPS,Electronics,,Bengaluru WH,275,299,585,-11,43,17257.06,13-12-2024
SKU11599,Canon Printer,Office Supplies,Apex Distributors,Delhi WH,93,189,35,247,42,45846.52,23-04-2024
SKU11600,Logitech Webcam,office supplies,Prime Supplies,Nagpur WH,454,100,328,226,,30180.35,21-05-2025
SKU11601,Seagate Hard Drive,electronics,Apex Distributors,Bengaluru WH,58,213,86,185,66,45223.57,25-01-2024
SKU11602,Samsung SSD,office supplies,Apex Distributors,Nagpur WH,300,163,170,293,26,22501.66,19-03-2025
SKU11603,Logitech Keyboard,Electronic,TechNova Pvt Ltd,Pune WH,222,20,139,103,78,43614.8,01-10-2025
SKU11604,HP Scanner,electronics,,Delhi WH,55,293,9,339,58,19481.02,12-12-2025
SKU11605,Epson Projector,Office Supplies,,Delhi WH,394,138,384,148,62,35393.3,15-05-2024
SKU11606,Cisco Switch,Electronic,Apex Distributors,Mumbai WH,227,133,282,78,44,45676.53,18-11-2025
SKU11607,Dell Laptop,electronics,Prime Supplies,Pune WH,93,163,260,-4,34,3813.29,17-01-2025
SKU11608,Logitech Keyboard,Electronics,TechNova Pvt Ltd,Mumbai WH,83,78,146,15,50,36851.53,15-12-2024
SKU11609,APC UPS,office supplies,NextGen Systems,Mumbai WH,495,36,159,372,94,30667.0,27-02-2024
SKU11610,TP-Link Router,Electronics,Prime Supplies,Mumbai WH,410,71,204,277,30,21705.17,03-12-2025
SKU11611,HP Scanner,Electronic,Vertex Solutions,Delhi WH,169,107,25,251,30,40895.79,26-12-2025
SKU11612,Office Desk,Electronics,,Pune WH,303,95,240,158,56,25428.46,22-03-2024
SKU11613,Blue Yeti Microphone,Office Supplies,Vertex Solutions,Mumbai WH,140,101,134,107,38,35173.12,18-03-2024
SKU11614,TP-Link Router,IT Equipment,Apex Distributors,Bengaluru WH,146,95,164,77,49,20672.87,17-10-2025
SKU11615,Epson Projector,office supplies,Vertex Solutions,Bengaluru WH,196,111,218,89,52,448.46,30-11-2025
SKU11616,HP Monitor,Electronics,,Nagpur WH,178,144,82,240,28,45144.4,02-03-2024
SKU11617,Dell Laptop,office supplies,Prime Supplies,Nagpur WH,367,220,81,506,77,29448.12,05-01-2025
SKU11618,Office Chair,IT Equipment,NextGen Systems,Delhi WH,407,33,291,149,53,18585.13,03-11-2024
SKU11619,JBL Headset,electronics,Global Traders,Mumbai WH,440,250,320,370,89,34574.14,23-02-2025
SKU11619,APC UPS,IT Equipment,,Pune WH,288,236,332,192,71,7189.94,29-01-2025
SKU11621,HP Scanner,office supplies,Global Traders,Delhi WH,264,12,71,205,60,18348.93,20-03-2025
SKU11622,TP-Link Router,electronics,Prime Supplies,Mumbai WH,455,88,154,389,95,19625.45,02-06-2024
SKU11623,Cisco Switch,IT Equipment,Global Traders,Nagpur WH,188,172,101,259,22,41505.93,16-07-2025
SKU11624,LG LED Screen,office supplies,,Delhi WH,192,116,97,211,82,21811.87,12-06-2024
SKU11625,Logitech Keyboard,Electronic,,Bengaluru WH,299,30,180,149,33,14537.16,28-08-2024
SKU11626,Cisco Switch,Electronics,Apex Distributors,Pune WH,315,253,221,347,73,16995.17,14-11-2024
SKU11627,LG LED Screen,electronics,Apex Distributors,Nagpur WH,400,219,626,-7,35,36265.36,06-12-2025
SKU11628,Cisco Switch,Electronics,TechNova Pvt Ltd,Delhi WH,492,65,378,179,92,18563.42,09-09-2024
SKU11629,Office Chair,office supplies,,Nagpur WH,157,167,352,-28,49,27794.29,14-08-2025
SKU11630,Office Chair,office supplies,Vertex Solutions,Bengaluru WH,456,169,199,426,36,30508.42,12-09-2024
SKU11631,Office Chair,Office Supplies,Prime Supplies,Delhi WH,300,288,481,107,22,37534.6,30-09-2025
SKU11632,APC UPS,Office Supplies,Apex Distributors,Mumbai WH,214,41,270,-15,82,22529.3,16-07-2024
SKU11633,HP Monitor,IT Equipment,Vertex Solutions,Pune WH,455,141,146,450,66,31690.18,01-12-2024
SKU11634,Office Chair,IT Equipment,NextGen Systems,Bengaluru WH,232,247,149,330,54,44172.35,23-07-2024
SKU11635,Dell Mouse,Electronic,TechNova Pvt Ltd,Pune WH,471,96,611,-44,97,26222.76,31-05-2025
SKU11636,Dell Laptop,Electronic,Apex Distributors,Pune WH,194,127,192,129,74,7288.57,26-01-2024
SKU11637,APC UPS,electronics,,Delhi WH,64,215,40,239,67,27807.69,31-08-2025
SKU11638,APC UPS,Electronic,Vertex Solutions,Bengaluru WH,277,160,55,382,55,22721.34,15-06-2024
SKU11639,Dell Mouse,Electronics,NextGen Systems,Bengaluru WH,350,65,165,250,22,23907.37,25-05-2024
SKU11640,Lenovo Tablet,office supplies,NextGen Systems,Delhi WH,211,192,281,122,23,8982.12,19-09-2025
SKU11641,Office Desk,Office Supplies,TechNova Pvt Ltd,Bengaluru WH,478,17,289,206,61,2887.37,31-12-2025
SKU11642,Canon Printer,electronics,Prime Supplies,Bengaluru WH,117,254,32,339,28,8252.75,31-12-2025
SKU11643,Office Chair,Electronics,,Nagpur WH,170,47,184,33,65,37567.45,19-05-2025
SKU11644,Lenovo Tablet,office supplies,,Pune WH,255,279,63,471,87,27450.07,01-04-2024
SKU11645,Dell Mouse,Electronic,Vertex Solutions,Pune WH,466,106,459,113,40,2920.06,30-11-2025
SKU11646,Cisco Switch,Electronics,TechNova Pvt Ltd,Pune WH,335,12,26,321,48,37950.53,05-06-2024
SKU11647,Office Chair,IT Equipment,,Mumbai WH,495,70,512,53,60,25561.32,23-10-2024
SKU11648,Blue Yeti Microphone,Electronics,TechNova Pvt Ltd,Pune WH,302,12,342,-28,73,29524.47,01-08-2024
SKU11649,Epson Projector,office supplies,Prime Supplies,Bengaluru WH,167,298,503,-38,20,44094.18,05-06-2025
SKU11650,JBL Headset,electronics,TechNova Pvt Ltd,Bengaluru WH,-474,84,406,-796,,14142.72,23-07-2025
SKU11651,JBL Headset,Office Supplies,Apex Distributors,Nagpur WH,241,261,397,105,40,9869.04,23-09-2024
SKU11652,APC UPS,Electronics,,Bengaluru WH,251,61,333,-21,56,48389.97,18-11-2025
SKU11653,Dell Mouse,Electronics,,Mumbai WH,312,207,209,310,43,37166.39,29-07-2024
SKU11654,JBL Headset,Office Supplies,Apex Distributors,Nagpur WH,152,291,376,67,58,23242.61,25-10-2025
SKU11655,Dell Docking Station,Electronics,Apex Distributors,Mumbai WH,370,117,258,229,47,10899.54,04-07-2024
SKU11656,HP Scanner,office supplies,NextGen Systems,Delhi WH,490,170,211,449,83,49213.05,08-09-2025
SKU11657,Blue Yeti Microphone,Office Supplies,Apex Distributors,Pune WH,435,84,503,16,81,3975.94,19-04-2024
SKU11658,Dell Laptop,Electronic,TechNova Pvt Ltd,Nagpur WH,50,15,79,-14,26,22308.52,04-08-2025
SKU11659,JBL Headset,office supplies,Vertex Solutions,Delhi WH,131,49,13,167,67,37118.14,16-01-2025
SKU11660,Logitech Webcam,Electronics,Prime Supplies,Nagpur WH,88,143,213,18,22,7177.72,12-04-2025
SKU11661,Cisco Switch,electronics,TechNova Pvt Ltd,Mumbai WH,459,104,123,440,23,4396.15,28-08-2024
SKU11662,Seagate Hard Drive,Electronics,,Mumbai WH,283,296,570,9,54,36598.56,05-06-2024
SKU11663,Dell Laptop,Electronics,,Delhi WH,160,33,101,92,68,41539.52,26-02-2025
SKU11664,Logitech Keyboard,Electronic,Apex Distributors,Delhi WH,139,6,147,-2,25,10214.66,30-09-2024
SKU11665,Samsung SSD,office supplies,,Mumbai WH,62,139,246,-45,44,49792.29,15-02-2024
SKU11666,Cisco Switch,electronics,TechNova Pvt Ltd,Nagpur WH,497,288,445,340,91,18265.34,04-09-2025
SKU11667,TP-Link Router,Electronic,NextGen Systems,Bengaluru WH,238,233,483,-12,89,27084.27,24-11-2024
SKU11668,Office Desk,IT Equipment,NextGen Systems,Delhi WH,426,177,416,187,42,49177.29,26-10-2024
SKU11669,Lenovo Tablet,Electronic,,Mumbai WH,125,253,345,33,89,30147.38,20-05-2024
SKU11670,APC UPS,Office Supplies,Global Traders,Mumbai WH,220,183,330,73,79,17238.34,02-10-2025
SKU11671,TP-Link Router,Office Supplies,Global Traders,Pune WH,124,174,276,22,100,41251.81,09-02-2025
SKU11672,Blue Yeti Microphone,Electronics,Prime Supplies,Bengaluru WH,91,214,57,248,84,301.62,17-07-2025
SKU11673,Cisco Switch,Electronics,NextGen Systems,Nagpur WH,390,84,232,242,62,27467.69,08-02-2025
SKU11674,Epson Projector,office supplies,,Mumbai WH,317,201,224,294,93,11368.16,21-10-2025
SKU11675,Dell Laptop,Office Supplies,Prime Supplies,Delhi WH,282,79,355,6,44,7303.34,14-03-2024
SKU11676,Logitech Webcam,electronics,Prime Supplies,Pune WH,405,156,247,314,71,1272.93,01-02-2024
SKU11677,Logitech Keyboard,Electronics,Apex Distributors,Delhi WH,201,61,106,156,43,47555.53,08-03-2025
SKU11678,Logitech Webcam,Electronic,,Nagpur WH,233,206,5,434,96,10501.58,14-03-2025
SKU11679,Office Desk,Electronics,,Mumbai WH,367,244,650,-39,98,25049.74,25-12-2024
SKU11679,HP Scanner,Office Supplies,Prime Supplies,Delhi WH,65,130,179,16,80,34460.7,27-09-2025
SKU11681,Dell Laptop,IT Equipment,TechNova Pvt Ltd,Delhi WH,500,179,701,-22,82,37976.57,29-03-2024
SKU11682,Logitech Keyboard,electronics,Prime Supplies,Delhi WH,293,129,278,144,31,19054.57,11-12-2024
SKU11683,Logitech Webcam,Office Supplies,,Pune WH,173,240,17,396,61,30724.49,07-04-2024
SKU11684,Dell Docking Station,IT Equipment,Prime Supplies,Bengaluru WH,55,65,151,-31,23,9143.54,08-10-2024
SKU11685,HP Monitor,Electronic,Prime Supplies,Bengaluru WH,406,289,397,298,88,24605.84,07-04-2025
SKU11686,LG LED Screen,Electronic,,Mumbai WH,200,83,20,263,57,34371.69,19-03-2024
SKU11687,Dell Laptop,IT Equipment,Global Traders,Delhi WH,151,246,248,149,51,2289.35,06-07-2024
SKU11688,Cisco Switch,electronics,,Mumbai WH,164,174,349,-11,94,5166.73,22-05-2024
SKU11689,Cisco Switch,Electronic,,Mumbai WH,117,288,12,393,76,35449.6,11-12-2025
SKU11690,Cisco Switch,Electronics,Apex Distributors,Delhi WH,238,278,108,408,73,27908.35,08-03-2025
SKU11691,Epson Projector,IT Equipment,,Bengaluru WH,84,33,22,95,53,45971.8,20-05-2024
SKU11692,Office Desk,electronics,Vertex Solutions,Delhi WH,111,12,41,82,31,33027.11,13-07-2025
SKU11693,Logitech Keyboard,office supplies,Global Traders,Bengaluru WH,241,285,269,257,81,20721.46,27-07-2025
SKU11694,Logitech Webcam,electronics,,Mumbai WH,70,118,51,137,38,18655.74,06-06-2025
SKU11695,Seagate Hard Drive,Office Supplies,TechNova Pvt Ltd,Nagpur WH,453,6,57,402,87,44031.19,20-05-2024
SKU11696,JBL Headset,office supplies,,Delhi WH,213,124,245,92,47,23988.84,11-04-2024
SKU11697,Blue Yeti Microphone,Electronics,Global Traders,Pune WH,138,198,283,53,100,42906.5,28-05-2024
SKU11698,Logitech Keyboard,Office Supplies,Global Traders,Pune WH,490,34,489,35,85,31384.35,27-02-2025
SKU11699,Lenovo Tablet,Electronics,,Mumbai WH,479,185,230,434,53,43546.37,08-02-2025
SKU11700,Epson Projector,IT Equipment,,Bengaluru WH,64,98,171,-9,,41834.98,18-08-2024
SKU11701,Dell Docking Station,IT Equipment,Global Traders,Pune WH,433,65,490,8,98,29989.04,21-10-2024
SKU11702,Dell Laptop,IT Equipment,Prime Supplies,Bengaluru WH,304,38,221,121,96,4333.65,29-05-2024
SKU11703,HP Scanner,Electronic,,Nagpur WH,445,20,378,87,55,15244.49,02-07-2025
SKU11704,Dell Docking Station,IT Equipment,,Bengaluru WH,359,167,315,211,80,34792.95,29-11-2025
SKU11705,Office Chair,Electronics,,Nagpur WH,359,293,140,512,80,26683.68,23-09-2025
SKU11706,Seagate Hard Drive,Electronic,Apex Distributors,Bengaluru WH,373,32,128,277,100,25724.54,16-11-2024
SKU11707,Epson Projector,Electronic,Vertex Solutions,Nagpur WH,215,122,289,48,44,25931.82,25-02-2025
SKU11708,JBL Headset,Office Supplies,Global Traders,Nagpur WH,192,135,306,21,74,9579.31,03-12-2025
SKU11709,APC UPS,Office Supplies,Global Traders,Mumbai WH,235,277,328,184,46,36257.18,25-10-2024
SKU11710,Office Chair,electronics,,Nagpur WH,376,126,210,292,96,12357.13,10-05-2025
SKU11711,Blue Yeti Microphone,Electronic,Global Traders,Nagpur WH,417,138,581,-26,78,30338.59,15-09-2024
SKU11712,Dell Laptop,Electronics,Vertex Solutions,Nagpur WH,113,192,281,24,70,46397.5,10-04-2025
SKU11713,Office Desk,IT Equipment,Vertex Solutions,Nagpur WH,331,298,283,346,85,2644.55,13-03-2025
SKU11714,Cisco Switch,IT Equipment,,Nagpur WH,371,250,609,12,33,6060.29,04-07-2024
SKU11715,Logitech Keyboard,Electronic,Prime Supplies,Bengaluru WH,112,185,27,270,25,26807.61,10-05-2024
SKU11716,HP Monitor,office supplies,TechNova Pvt Ltd,Mumbai WH,451,49,433,67,46,5660.46,01-10-2025
SKU11717,Samsung SSD,electronics,Vertex Solutions,Bengaluru WH,418,141,291,268,75,30222.7,30-09-2024
SKU11718,Dell Laptop,Office Supplies,NextGen Systems,Pune WH,332,181,242,271,39,8674.93,27-01-2025
SKU11719,TP-Link Router,Electronics,Apex Distributors,Delhi WH,154,277,315,116,22,6315.71,09-09-2024
SKU11720,APC UPS,Office Supplies,Global Traders,Pune WH,482,208,226,464,50,45889.51,13-10-2024
SKU11721,Lenovo Tablet,Office Supplies,,Delhi WH,104,1,61,44,59,10748.05,12-04-2024
SKU11722,APC UPS,electronics,,Bengaluru WH,483,41,418,106,76,37559.64,24-01-2024
SKU11723,Lenovo Tablet,Office Supplies,NextGen Systems,Nagpur WH,327,139,210,256,82,1133.72,03-06-2025
SKU11724,JBL Headset,Electronic,Global Traders,Mumbai WH,365,198,452,111,97,30087.58,16-12-2025
SKU11725,JBL Headset,electronics,NextGen Systems,Nagpur WH,-399,193,172,-378,71,20314.6,11-09-2024
SKU11726,LG LED Screen,IT Equipment,TechNova Pvt Ltd,Bengaluru WH,416,148,236,328,68,12279.24,15-12-2025
SKU11727,Office Desk,Electronic,NextGen Systems,Delhi WH,83,231,11,303,69,1122.66,22-03-2025
SKU11728,Lenovo Tablet,Electronic,NextGen Systems,Pune WH,420,228,434,214,31,13529.17,23-09-2024
SKU11729,Office Desk,office supplies,Vertex Solutions,Mumbai WH,295,80,86,289,48,48960.16,08-01-2025
SKU11730,Logitech Keyboard,Office Supplies,TechNova Pvt Ltd,Nagpur WH,74,117,23,168,40,4054.84,18-09-2024
SKU11731,Lenovo Tablet,Electronic,Global Traders,Pune WH,281,76,150,207,38,20532.27,19-06-2024
SKU11732,LG LED Screen,Electronics,Global Traders,Nagpur WH,316,34,118,232,31,27442.13,09-03-2025
SKU11733,LG LED Screen,office supplies,Prime Supplies,Mumbai WH,135,120,8,247,45,38664.53,02-10-2024
SKU11734,APC UPS,Office Supplies,NextGen Systems,Pune WH,468,91,546,13,35,7720.66,10-07-2024
SKU11735,Seagate Hard Drive,Office Supplies,TechNova Pvt Ltd,Bengaluru WH,175,4,83,96,41,25275.04,28-02-2024
SKU11736,Cisco Switch,electronics,Global Traders,Pune WH,251,69,85,235,26,43098.25,11-01-2025
SKU11737,APC UPS,electronics,Prime Supplies,Pune WH,343,142,473,12,51,8188.14,12-09-2025
SKU11738,Canon Printer,Electronics,Apex Distributors,Delhi WH,436,21,34,423,68,26491.76,16-05-2025
SKU11739,HP Scanner,Office Supplies,,Bengaluru WH,396,202,563,35,89,17761.38,12-09-2025
SKU11739,Lenovo Tablet,electronics,,Pune WH,345,207,257,295,87,40261.45,30-07-2024
SKU11741,LG LED Screen,IT Equipment,,Delhi WH,87,188,152,123,34,15045.95,25-01-2024
SKU11742,JBL Headset,IT Equipment,Global Traders,Delhi WH,211,249,101,359,22,43273.34,23-05-2024
SKU11743,Canon Printer,Electronics,Vertex Solutions,Delhi WH,382,154,405,131,51,12720.71,12-02-2025
SKU11744,APC UPS,electronics,,Mumbai WH,288,238,380,146,46,12343.76,29-05-2024
SKU11745,HP Monitor,Electronic,,Delhi WH,377,51,151,277,67,44363.62,19-03-2025
SKU11746,Blue Yeti Microphone,IT Equipment,TechNova Pvt Ltd,Delhi WH,89,150,181,58,85,3481.01,05-12-2024
SKU11747,Dell Laptop,Electronics,Global Traders,Bengaluru WH,149,158,259,48,41,13553.47,26-01-2024
SKU11748,Epson Projector,Electronics,,Delhi WH,310,111,322,99,86,16768.64,19-09-2025
SKU11749,Epson Projector,Electronics,Prime Supplies,Delhi WH,285,177,334,128,56,37948.77,19-03-2025
SKU11750,Blue Yeti Microphone,office supplies,Prime Supplies,Pune WH,440,263,37,666,,46654.08,21-01-2025
SKU11751,Canon Printer,electronics,Vertex Solutions,Mumbai WH,219,225,374,70,54,30882.03,09-10-2024
SKU11752,Logitech Webcam,Electronics,Global Traders,Pune WH,251,112,21,342,25,20976.96,17-07-2024
